anio,cod_dre,nom_dre,cod_ugel,nom_ugel,ubigeo,departamen,provincia,distrito,centropobl,codigoloca,periodopro,codigomodu,anexo,nombre_ie,gestion,dsc_nivel,dsc_grado,dsc_seccio,turno,total,codigo_modular_norm,codigo_local_norm,total_alumnos_norm,metodo_vinculacion,nombre_fya_bd,red_fya,fecha_procesamiento
2023,0800,DRE CUSCO,080012,UGEL QUISPICANCHI,081210,CUSCO,QUISPICANCHI,OCONGATE,MARANPAQUI,169541,No Aplica,0410266,0,50553,P£blica,Primaria,TERCERO,U,Ma¤ana,1,410266,169541,1,CODIGO_LOCAL_EXACTO,50553,44,2025-08-09T17:53:47.029002
2023,0800,DRE CUSCO,080012,UGEL QUISPICANCHI,081210,CUSCO,QUISPICANCHI,OCONGATE,PACCHANTA BAJA,712962,No Aplica,1741123,0,501455 CRISTO REY TTIKARIY,P£blica,Primaria,QUINTO,A,Ma¤ana,8,1741123,712962,8,CODIGO_MODULAR_EXACTO,501455 CRISTO REY TTIKARIY,44,2025-08-09T17:53:47.029002
2023,0900,DRE HUANCAVELICA,090002,UGEL ACOBAMBA,090204,HUANCAVELICA,ACOBAMBA,CAJA,CAJA ESPIRITU,176235,No Aplica,0420380,0,36161 SAN VICENTE DE PAUL,P£blica,Primaria,SEGUNDO,U,Ma¤ana,4,420380,176235,4,CODIGO_LOCAL_EXACTO,36161 SAN VICENTE DE PAUL,79,2025-08-09T17:53:47.044625
2023,0900,DRE HUANCAVELICA,090002,UGEL ACOBAMBA,090204,HUANCAVELICA,ACOBAMBA,CAJA,POMACANCHA,176320,No Aplica,1060276,0,CORAS,P£blica,Secundaria,TERCERO,A,Ma¤ana-Tarde,11,1060276,176320,11,CODIGO_MODULAR_EXACTO,CORAS,79,2025-08-09T17:53:47.044625
2023,0900,DRE HUANCAVELICA,090002,UGEL ACOBAMBA,090205,HUANCAVELICA,ACOBAMBA,MARCAS,MARCAS,176358,No Aplica,0420430,0,36166 HEROES 29 DE AGOSTO,P£blica,Primaria,QUINTO,UNICA,Ma¤ana,9,420430,176358,9,CODIGO_LOCAL_EXACTO,36166 HEROES 29 DE AGOSTO,79,2025-08-09T17:53:47.044625
2023,0900,DRE HUANCAVELICA,090002,UGEL ACOBAMBA,090205,HUANCAVELICA,ACOBAMBA,MARCAS,TINCOY / ALCOMACHAY,615843,No Aplica,1402866,0,36789 NUESTRA SE¥ORA DEL CARMEN,P£blica,Primaria,CUARTO,4 U,Ma¤ana,2,1402866,615843,2,CODIGO_MODULAR_EXACTO,36789 NUESTRA SEÑORA DEL CARMEN,79,2025-08-09T17:53:47.044625
2023,0900,DRE HUANCAVELICA,090002,UGEL ACOBAMBA,090201,HUANCAVELICA,ACOBAMBA,ACOBAMBA,ACOBAMBA,175882,No Aplica,0600692,0,NUESTRA SE¥ORA DE LA CANDELARIA,P£blica,Secundaria,PRIMERO,B,Ma¤ana-Tarde,14,0600692,175882,14,CODIGO_MODULAR_EXACTO,NUESTRA SE¥ORA DE LA CANDELARIA,,2025-08-09T17:53:47.044625
2023,0900,DRE HUANCAVELICA,090002,UGEL ACOBAMBA,090201,HUANCAVELICA,ACOBAMBA,ACOBAMBA,ACOBAMBA,175882,No Aplica,0600692,0,NUESTRA SE¥ORA DE LA CANDELARIA,P£blica,Secundaria,CUARTO,C,Ma¤ana-Tarde,17,0600692,175882,17,CODIGO_MODULAR_EXACTO,NUESTRA SE¥ORA DE LA CANDELARIA,,2025-08-09T17:53:47.044625
2023,0900,DRE HUANCAVELICA,090002,UGEL ACOBAMBA,090207,HUANCAVELICA,ACOBAMBA,POMACOCHA,CHOCLOCOCHA,176787,No Aplica,0428771,0,36173 SANTIAGO ANTUNEZ DE MAYOLO,P£blica,Primaria,CUARTO,UNICA,Ma¤ana,14,428771,176787,14,CODIGO_LOCAL_EXACTO,36173 SANTIAGO ANTUNEZ DE MAYOLO,79,2025-08-09T17:53:47.044625
2023,0900,DRE HUANCAVELICA,090002,UGEL ACOBAMBA,090207,HUANCAVELICA,ACOBAMBA,POMACOCHA,HUILLHUECC,605735,No Aplica,1495167,0,843,P£blica,Inicial - Jard¡n,Grupo 4 a¤os,UNICA,Ma¤ana,4,1495167,605735,4,CODIGO_MODULAR_EXACTO,843,79,2025-08-09T17:53:47.044625
2023,0900,DRE HUANCAVELICA,090002,UGEL ACOBAMBA,090207,HUANCAVELICA,ACOBAMBA,POMACOCHA,INCAPACCHAN,176829,No Aplica,0687194,0,36465 MICAELA BASTIDAS PUYUCAHUA,P£blica,Primaria,SEXTO,UNICA,Ma¤ana,2,687194,176829,2,CODIGO_LOCAL_EXACTO,36465 MICAELA BASTIDAS PUYUCAHUA,79,2025-08-09T17:53:47.044625
2023,0900,DRE HUANCAVELICA,090002,UGEL ACOBAMBA,090204,HUANCAVELICA,ACOBAMBA,CAJA,CAJA ESPIRITU,176235,No Aplica,0420380,0,36161 SAN VICENTE DE PAUL,P£blica,Primaria,PRIMERO,U,Ma¤ana,10,420380,176235,10,CODIGO_LOCAL_EXACTO,36161 SAN VICENTE DE PAUL,79,2025-08-09T17:53:47.044625
2023,0900,DRE HUANCAVELICA,090002,UGEL ACOBAMBA,090204,HUANCAVELICA,ACOBAMBA,CAJA,CAJA ESPIRITU,176235,No Aplica,0420380,0,36161 SAN VICENTE DE PAUL,P£blica,Primaria,CUARTO,U,Ma¤ana,5,420380,176235,5,CODIGO_LOCAL_EXACTO,36161 SAN VICENTE DE PAUL,79,2025-08-09T17:53:47.044625
2023,0900,DRE HUANCAVELICA,090002,UGEL ACOBAMBA,090204,HUANCAVELICA,ACOBAMBA,CAJA,POMACANCHA,176221,No Aplica,0633040,0,156,P£blica,Inicial - Jard¡n,Grupo 3 a¤os,UNICA,Ma¤ana,3,633040,176221,3,CODIGO_LOCAL_EXACTO,156,79,2025-08-09T17:53:47.044625
2023,0900,DRE HUANCAVELICA,090002,UGEL ACOBAMBA,090205,HUANCAVELICA,ACOBAMBA,MARCAS,TINCOY / ALCOMACHAY,615843,No Aplica,1402866,0,36789 NUESTRA SE¥ORA DEL CARMEN,P£blica,Primaria,SEXTO,6 U,Ma¤ana,3,1402866,615843,3,CODIGO_MODULAR_EXACTO,36789 NUESTRA SEÑORA DEL CARMEN,79,2025-08-09T17:53:47.044625
2023,0900,DRE HUANCAVELICA,090002,UGEL ACOBAMBA,090207,HUANCAVELICA,ACOBAMBA,POMACOCHA,CHOCLOCOCHA,176711,No Aplica,0686741,0,177,P£blica,Inicial - Jard¡n,Grupo 5 a¤os,INNOVADADORES,Ma¤ana,5,686741,176711,5,CODIGO_LOCAL_EXACTO,177,79,2025-08-09T17:53:47.044625
2023,0900,DRE HUANCAVELICA,090002,UGEL ACOBAMBA,090207,HUANCAVELICA,ACOBAMBA,POMACOCHA,CHOCLOCOCHA,176834,No Aplica,0579987,0,JORGE CHAVEZ,P£blica,Secundaria,QUINTO,B,Ma¤ana-Tarde,14,579987,176834,14,CODIGO_LOCAL_EXACTO,JORGE CHAVEZ,79,2025-08-09T17:53:47.044625
2023,0900,DRE HUANCAVELICA,090002,UGEL ACOBAMBA,090207,HUANCAVELICA,ACOBAMBA,POMACOCHA,HUILLHUECC,605735,No Aplica,1495167,0,843,P£blica,Inicial - Jard¡n,Grupo 5 a¤os,UNICA,Ma¤ana,3,1495167,605735,3,CODIGO_MODULAR_EXACTO,843,79,2025-08-09T17:53:47.044625
2023,0701,DRE CALLAO,070102,UGEL VENTANILLA,070106,CALLAO,CALLAO,VENTANILLA,PROYECTO PILOTO PACHACUTEC,844359,No Aplica,1774322,0,5154 SANTIAGO ANTUNEZ DE MAYOLO,P£blica,Primaria,QUINTO,5A,Ma¤ana,30,3025715,844359,30,CODIGO_LOCAL_EXACTO,5154 SANTIAGO ANTUNEZ DE MAYOLO,,2025-08-09T17:53:47.044625
2023,0701,DRE CALLAO,070102,UGEL VENTANILLA,070106,CALLAO,CALLAO,VENTANILLA,PROYECTO PILOTO PACHACUTEC,844359,No Aplica,1774322,0,5154 SANTIAGO ANTUNEZ DE MAYOLO,P£blica,Primaria,CUARTO,4A,Ma¤ana,23,3025715,844359,23,CODIGO_LOCAL_EXACTO,5154 SANTIAGO ANTUNEZ DE MAYOLO,,2025-08-09T17:53:47.094665
2023,0800,DRE CUSCO,080012,UGEL QUISPICANCHI,081202,CUSCO,QUISPICANCHI,ANDAHUAYLILLAS,ANDAHUAYLILLAS,168297,No Aplica,0933960,0,SAN IGNACIO DE LOYOLA FE Y ALEGRIA 44,P£blica,Primaria,PRIMERO,C,Ma¤ana,18,933960,168297,18,CODIGO_LOCAL_EXACTO,SAN IGNACIO DE LOYOLA FE Y ALEGRIA 44,44,2025-08-09T17:53:47.118727
2023,0800,DRE CUSCO,080012,UGEL QUISPICANCHI,081204,CUSCO,QUISPICANCHI,CCARHUAYO,PARCCOCALLA,514194,No Aplica,1343813,0,ALMIRANTE MIGUEL GRAU SEMINARIO,P£blica,Secundaria,TERCERO,UNICA,Ma¤ana,14,1343813,514194,14,CODIGO_MODULAR_EXACTO,ALMIRANTE MIGUEL GRAU SEMINARIO,44,2025-08-09T17:53:47.118727
2023,0800,DRE CUSCO,080012,UGEL QUISPICANCHI,081205,CUSCO,QUISPICANCHI,CCATCA,CCAPANA,168626,No Aplica,0409706,0,50495,P£blica,Primaria,CUARTO,U,Ma¤ana,9,409706,168626,9,CODIGO_LOCAL_EXACTO,50495,44,2025-08-09T17:53:47.118727
2023,0800,DRE CUSCO,080012,UGEL QUISPICANCHI,081210,CUSCO,QUISPICANCHI,OCONGATE,ACCOCUNCA,169503,No Aplica,0410225,0,50547,P£blica,Primaria,SEGUNDO,UNICA,Ma¤ana,6,410225,169503,6,CODIGO_LOCAL_EXACTO,50547,44,2025-08-09T17:53:47.118727
2023,0800,DRE CUSCO,080012,UGEL QUISPICANCHI,081210,CUSCO,QUISPICANCHI,OCONGATE,HACIENDA TINQUI,169579,No Aplica,1343755,0,50719 VIRGEN DEL CARMEN,P£blica,Inicial - Jard¡n,Grupo 5 a¤os,5 A¥OS QUYLLURCHA,Ma¤ana,22,204974,169579,22,CODIGO_LOCAL_EXACTO,50719 VIRGEN DEL CARMEN,44,2025-08-09T17:53:47.118727
2023,0800,DRE CUSCO,080012,UGEL QUISPICANCHI,081210,CUSCO,QUISPICANCHI,OCONGATE,HACIENDA TINQUI,169579,No Aplica,0204974,0,50719 VIRGEN DEL CARMEN,P£blica,Primaria,CUARTO,RESPETO,Ma¤ana,22,204974,169579,22,CODIGO_LOCAL_EXACTO,50719 VIRGEN DEL CARMEN,44,2025-08-09T17:53:47.118727
2023,0800,DRE CUSCO,080012,UGEL QUISPICANCHI,081210,CUSCO,QUISPICANCHI,OCONGATE,HUACA TINCO,169536,No Aplica,0410258,0,50552 TUPAC AMARU II,P£blica,Primaria,TERCERO,A,Ma¤ana,11,410258,169536,11,CODIGO_LOCAL_EXACTO,50552 TUPAC AMARU II,44,2025-08-09T17:53:47.119745
2023,0800,DRE CUSCO,080012,UGEL QUISPICANCHI,081210,CUSCO,QUISPICANCHI,OCONGATE,OCONGATE,169428,No Aplica,0409672,0,50492 CORAZON DE JESUS,P£blica,Primaria,SEXTO,6 YACHAY,Ma¤ana,26,409672,169428,26,CODIGO_LOCAL_EXACTO,50492 CORAZON DE JESUS,44,2025-08-09T17:53:47.119745
2023,0800,DRE CUSCO,080012,UGEL QUISPICANCHI,081210,CUSCO,QUISPICANCHI,OCONGATE,PATAPALLPA,169602,No Aplica,0487140,0,50854,P£blica,Primaria,SEGUNDO,UNICA,Ma¤ana,1,487140,169602,1,CODIGO_LOCAL_EXACTO,50854,44,2025-08-09T17:53:47.119745
2023,0800,DRE CUSCO,080012,UGEL QUISPICANCHI,081210,CUSCO,QUISPICANCHI,OCONGATE,SALLICANCHA,169584,No Aplica,0205401,0,50765,P£blica,Primaria,SEGUNDO,A,Ma¤ana,2,205401,169584,2,CODIGO_LOCAL_EXACTO,50765,44,2025-08-09T17:53:47.120570
2023,0900,DRE HUANCAVELICA,090002,UGEL ACOBAMBA,090201,HUANCAVELICA,ACOBAMBA,ACOBAMBA,ACOBAMBA,175882,No Aplica,0600692,0,NUESTRA SE¥ORA DE LA CANDELARIA,P£blica,Secundaria,CUARTO,A,Ma¤ana-Tarde,17,0600692,175882,17,CODIGO_MODULAR_EXACTO,NUESTRA SE¥ORA DE LA CANDELARIA,,2025-08-09T17:53:47.133873
2023,0900,DRE HUANCAVELICA,090002,UGEL ACOBAMBA,090204,HUANCAVELICA,ACOBAMBA,CAJA,CAJA ESPIRITU,176216,No Aplica,0421594,0,130,P£blica,Inicial - Jard¡n,Grupo 3 a¤os,UNICA,Ma¤ana,5,421594,176216,5,CODIGO_LOCAL_EXACTO,130,79,2025-08-09T17:53:47.133873
2023,0900,DRE HUANCAVELICA,090002,UGEL ACOBAMBA,090204,HUANCAVELICA,ACOBAMBA,CAJA,HUANCCALLACO,535974,No Aplica,1374834,0,846,P£blica,Inicial - Jard¡n,Grupo 3 a¤os,UNICA,Ma¤ana,6,1374834,535974,6,CODIGO_MODULAR_EXACTO,846,79,2025-08-09T17:53:47.133873
2023,0900,DRE HUANCAVELICA,090002,UGEL ACOBAMBA,090204,HUANCAVELICA,ACOBAMBA,CAJA,HUANCCALLACO,535974,No Aplica,1374834,0,846,P£blica,Inicial - Jard¡n,Grupo 4 a¤os,UNICA,Ma¤ana,5,1374834,535974,5,CODIGO_MODULAR_EXACTO,846,79,2025-08-09T17:53:47.133873
2023,0900,DRE HUANCAVELICA,090002,UGEL ACOBAMBA,090204,HUANCAVELICA,ACOBAMBA,CAJA,POMACANCHA,176320,No Aplica,1060276,0,CORAS,P£blica,Secundaria,TERCERO,B,Ma¤ana-Tarde,12,1060276,176320,12,CODIGO_MODULAR_EXACTO,CORAS,79,2025-08-09T17:53:47.133873
2023,0900,DRE HUANCAVELICA,090002,UGEL ACOBAMBA,090205,HUANCAVELICA,ACOBAMBA,MARCAS,MARCAS,176419,No Aplica,0740365,0,RAMON CASTILLA MARQUEZADO,P£blica,Secundaria,QUINTO,UNICA,Ma¤ana,15,740365,176419,15,CODIGO_LOCAL_EXACTO,RAMON CASTILLA MARQUEZADO,79,2025-08-09T17:53:47.133873
2023,0900,DRE HUANCAVELICA,090002,UGEL ACOBAMBA,090205,HUANCAVELICA,ACOBAMBA,MARCAS,PALOMA,176400,No Aplica,0420562,0,36201 NUESTRA SE¥ORA DEL ROSARIO,P£blica,Primaria,PRIMERO,éNICA,Ma¤ana,2,420562,176400,2,CODIGO_LOCAL_EXACTO,36201 NUESTRA SEÑORA DEL ROSARIO,79,2025-08-09T17:53:47.133873
2023,0900,DRE HUANCAVELICA,090002,UGEL ACOBAMBA,090205,HUANCAVELICA,ACOBAMBA,MARCAS,PARISA,176363,No Aplica,0420448,0,36167,P£blica,Primaria,CUARTO,éNICA,Ma¤ana,1,420448,176363,1,CODIGO_LOCAL_EXACTO,36167,79,2025-08-09T17:53:47.133873
2023,0900,DRE HUANCAVELICA,090002,UGEL ACOBAMBA,090207,HUANCAVELICA,ACOBAMBA,POMACOCHA,CHOCLOCOCHA,176711,No Aplica,0686741,0,177,P£blica,Inicial - Jard¡n,Grupo 3 a¤os,CREATIVOS,Ma¤ana,6,686741,176711,6,CODIGO_LOCAL_EXACTO,177,79,2025-08-09T17:53:47.133873
2023,0900,DRE HUANCAVELICA,090002,UGEL ACOBAMBA,090207,HUANCAVELICA,ACOBAMBA,POMACOCHA,CHOCLOCOCHA,176711,No Aplica,0686741,0,177,P£blica,Inicial - Jard¡n,Grupo 4 a¤os,CREATIVOS,Ma¤ana,6,686741,176711,6,CODIGO_LOCAL_EXACTO,177,79,2025-08-09T17:53:47.133873
2023,0900,DRE HUANCAVELICA,090002,UGEL ACOBAMBA,090207,HUANCAVELICA,ACOBAMBA,POMACOCHA,CHOCLOCOCHA,176787,No Aplica,0428771,0,36173 SANTIAGO ANTUNEZ DE MAYOLO,P£blica,Primaria,SEGUNDO,UNICA,Ma¤ana,12,428771,176787,12,CODIGO_LOCAL_EXACTO,36173 SANTIAGO ANTUNEZ DE MAYOLO,79,2025-08-09T17:53:47.133873
2023,0900,DRE HUANCAVELICA,090002,UGEL ACOBAMBA,090207,HUANCAVELICA,ACOBAMBA,POMACOCHA,CHOCLOCOCHA,176787,No Aplica,0428771,0,36173 SANTIAGO ANTUNEZ DE MAYOLO,P£blica,Primaria,TERCERO,UNICA,Ma¤ana,9,428771,176787,9,CODIGO_LOCAL_EXACTO,36173 SANTIAGO ANTUNEZ DE MAYOLO,79,2025-08-09T17:53:47.133873
2023,0800,DRE CUSCO,080012,UGEL QUISPICANCHI,081201,CUSCO,QUISPICANCHI,URCOS,CCO¥AMURO,168056,No Aplica,0410118,0,50536,P£blica,Primaria,SEXTO,A,Ma¤ana,11,410118,168056,11,CODIGO_LOCAL_EXACTO,50536,44,2025-08-09T17:53:47.169379
2023,0800,DRE CUSCO,080012,UGEL QUISPICANCHI,081201,CUSCO,QUISPICANCHI,URCOS,UMUTO,168023,No Aplica,0409797,0,50504,P£blica,Primaria,SEGUNDO,CHASKAKUNA,Ma¤ana,16,409797,168023,16,CODIGO_LOCAL_EXACTO,50504,44,2025-08-09T17:53:47.169379
2023,0800,DRE CUSCO,080012,UGEL QUISPICANCHI,081202,CUSCO,QUISPICANCHI,ANDAHUAYLILLAS,ANDAHUAYLILLAS,147851,No Aplica,1200906,0,SAN IGNACIO DE LOYOLA FE Y ALEGRIA 44,P£blica,Secundaria,TERCERO,A,Ma¤ana,27,1200906,147851,27,CODIGO_MODULAR_EXACTO,SAN IGNACIO DE LOYOLA FE Y ALEGRIA 44,44,2025-08-09T17:53:47.169379
2023,0800,DRE CUSCO,080012,UGEL QUISPICANCHI,081202,CUSCO,QUISPICANCHI,ANDAHUAYLILLAS,ANDAHUAYLILLAS,147851,No Aplica,1200906,0,SAN IGNACIO DE LOYOLA FE Y ALEGRIA 44,P£blica,Secundaria,QUINTO,B,Ma¤ana,24,1200906,147851,24,CODIGO_MODULAR_EXACTO,SAN IGNACIO DE LOYOLA FE Y ALEGRIA 44,44,2025-08-09T17:53:47.169379
2023,0800,DRE CUSCO,080012,UGEL QUISPICANCHI,081202,CUSCO,QUISPICANCHI,ANDAHUAYLILLAS,ANDAHUAYLILLAS,168297,No Aplica,0933960,0,SAN IGNACIO DE LOYOLA FE Y ALEGRIA 44,P£blica,Primaria,TERCERO,C,Ma¤ana,23,933960,168297,23,CODIGO_LOCAL_EXACTO,SAN IGNACIO DE LOYOLA FE Y ALEGRIA 44,44,2025-08-09T17:53:47.172093
2023,0800,DRE CUSCO,080012,UGEL QUISPICANCHI,081204,CUSCO,QUISPICANCHI,CCARHUAYO,CCASAPATA,168508,No Aplica,1062058,0,501344,P£blica,Primaria,SEGUNDO,UNICA,Ma¤ana,1,1062058,168508,1,CODIGO_MODULAR_EXACTO,501344,44,2025-08-09T17:53:47.172093
2023,0800,DRE CUSCO,080012,UGEL QUISPICANCHI,081204,CUSCO,QUISPICANCHI,CCARHUAYO,CCOYA,756116,No Aplica,1457365,0,LOS RIT'IS DEL ALTO ANDINO,P£blica,Secundaria,PRIMERO,A,Ma¤ana,16,1457365,756116,16,CODIGO_MODULAR_EXACTO,LOS RIT'IS DEL ALTO ANDINO,44,2025-08-09T17:53:47.172093
2023,0800,DRE CUSCO,080012,UGEL QUISPICANCHI,081204,CUSCO,QUISPICANCHI,CCARHUAYO,CCOYA,756116,No Aplica,1457365,0,LOS RIT'IS DEL ALTO ANDINO,P£blica,Secundaria,QUINTO,A,Ma¤ana,11,1457365,756116,11,CODIGO_MODULAR_EXACTO,LOS RIT'IS DEL ALTO ANDINO,44,2025-08-09T17:53:47.172093
2023,0800,DRE CUSCO,080012,UGEL QUISPICANCHI,081204,CUSCO,QUISPICANCHI,CCARHUAYO,PARCCOCALLA,168443,No Aplica,0410316,0,50558,P£blica,Primaria,PRIMERO,UNICA,Ma¤ana,4,410316,168443,4,CODIGO_LOCAL_EXACTO,50558,44,2025-08-09T17:53:47.172093
2023,0800,DRE CUSCO,080012,UGEL QUISPICANCHI,081204,CUSCO,QUISPICANCHI,CCARHUAYO,PARCCOCALLA,168443,No Aplica,0410316,0,50558,P£blica,Primaria,SEXTO,UNICA,Ma¤ana,10,410316,168443,10,CODIGO_LOCAL_EXACTO,50558,44,2025-08-09T17:53:47.172093
2023,0800,DRE CUSCO,080012,UGEL QUISPICANCHI,081204,CUSCO,QUISPICANCHI,CCARHUAYO,PARCCOCALLA,514194,No Aplica,1343813,0,ALMIRANTE MIGUEL GRAU SEMINARIO,P£blica,Secundaria,CUARTO,UNICA,Ma¤ana,15,1343813,514194,15,CODIGO_MODULAR_EXACTO,ALMIRANTE MIGUEL GRAU SEMINARIO,44,2025-08-09T17:53:47.172093
2023,0800,DRE CUSCO,080012,UGEL QUISPICANCHI,081205,CUSCO,QUISPICANCHI,CCATCA,CUYUNI,168730,No Aplica,0519793,0,50912,P£blica,Primaria,PRIMERO,UNICA,Ma¤ana,3,519793,168730,3,CODIGO_LOCAL_EXACTO,50912,44,2025-08-09T17:53:47.173181
2023,0800,DRE CUSCO,080012,UGEL QUISPICANCHI,081205,CUSCO,QUISPICANCHI,CCATCA,HUARA HUARA,168669,No Aplica,0410100,0,50535,P£blica,Primaria,SEGUNDO,UNICA,Ma¤ana,18,410100,168669,18,CODIGO_LOCAL_EXACTO,50535,44,2025-08-09T17:53:47.173181
2023,0800,DRE CUSCO,080012,UGEL QUISPICANCHI,081210,CUSCO,QUISPICANCHI,OCONGATE,ANDAMAYO,169616,No Aplica,0592543,0,50977,P£blica,Primaria,PRIMERO,UNICA,Ma¤ana,3,592543,169616,3,CODIGO_LOCAL_EXACTO,50977,44,2025-08-09T17:53:47.174262
2023,0800,DRE CUSCO,080012,UGEL QUISPICANCHI,081210,CUSCO,QUISPICANCHI,OCONGATE,KUMUNCANCHA,588934,No Aplica,1772672,0,501432 PAPA FRANCISCO I,P£blica,Secundaria,QUINTO,5,Ma¤ana,15,1772672,588934,15,CODIGO_MODULAR_EXACTO,501432 PAPA FRANCISCO I,44,2025-08-09T17:53:47.174262
2023,0800,DRE CUSCO,080012,UGEL QUISPICANCHI,081210,CUSCO,QUISPICANCHI,OCONGATE,PACCHANTA BAJA,712962,No Aplica,1741123,0,501455 CRISTO REY TTIKARIY,P£blica,Primaria,CUARTO,A,Ma¤ana,10,1741123,712962,10,CODIGO_MODULAR_EXACTO,501455 CRISTO REY TTIKARIY,44,2025-08-09T17:53:47.174262
2023,0800,DRE CUSCO,080012,UGEL QUISPICANCHI,081201,CUSCO,QUISPICANCHI,URCOS,CCO¥AMURO,168056,No Aplica,0410118,0,50536,P£blica,Primaria,PRIMERO,A,Ma¤ana,5,410118,168056,5,CODIGO_LOCAL_EXACTO,50536,44,2025-08-09T17:53:47.174262
2023,0800,DRE CUSCO,080012,UGEL QUISPICANCHI,081201,CUSCO,QUISPICANCHI,URCOS,CCO¥AMURO,168056,No Aplica,0410118,0,50536,P£blica,Primaria,TERCERO,A,Ma¤ana,4,410118,168056,4,CODIGO_LOCAL_EXACTO,50536,44,2025-08-09T17:53:47.174262
2023,0800,DRE CUSCO,080012,UGEL QUISPICANCHI,081201,CUSCO,QUISPICANCHI,URCOS,CCO¥AMURO,168056,No Aplica,0410118,0,50536,P£blica,Primaria,QUINTO,A,Ma¤ana,4,410118,168056,4,CODIGO_LOCAL_EXACTO,50536,44,2025-08-09T17:53:47.174262
2023,0800,DRE CUSCO,080012,UGEL QUISPICANCHI,081202,CUSCO,QUISPICANCHI,ANDAHUAYLILLAS,ANDAHUAYLILLAS,168297,No Aplica,0933937,0,SAN IGNACIO DE LOYOLA FE Y ALEGRIA 44,P£blica,Inicial - Jard¡n,Grupo 5 a¤os,A,Ma¤ana,15,933960,168297,15,CODIGO_LOCAL_EXACTO,SAN IGNACIO DE LOYOLA FE Y ALEGRIA 44,44,2025-08-09T17:53:47.174262
2023,0800,DRE CUSCO,080012,UGEL QUISPICANCHI,081202,CUSCO,QUISPICANCHI,ANDAHUAYLILLAS,ANDAHUAYLILLAS,168297,No Aplica,0933960,0,SAN IGNACIO DE LOYOLA FE Y ALEGRIA 44,P£blica,Primaria,TERCERO,B,Ma¤ana,25,933960,168297,25,CODIGO_LOCAL_EXACTO,SAN IGNACIO DE LOYOLA FE Y ALEGRIA 44,44,2025-08-09T17:53:47.174262
2023,0800,DRE CUSCO,080012,UGEL QUISPICANCHI,081202,CUSCO,QUISPICANCHI,ANDAHUAYLILLAS,ANDAHUAYLILLAS,168297,No Aplica,0933960,0,SAN IGNACIO DE LOYOLA FE Y ALEGRIA 44,P£blica,Primaria,QUINTO,B,Ma¤ana,35,933960,168297,35,CODIGO_LOCAL_EXACTO,SAN IGNACIO DE LOYOLA FE Y ALEGRIA 44,44,2025-08-09T17:53:47.174262
2023,0800,DRE CUSCO,080012,UGEL QUISPICANCHI,081204,CUSCO,QUISPICANCHI,CCARHUAYO,CCASAPATA,168508,No Aplica,1062058,0,501344,P£blica,Primaria,SEXTO,UNICA,Ma¤ana,3,1062058,168508,3,CODIGO_MODULAR_EXACTO,501344,44,2025-08-09T17:53:47.174262
2023,0800,DRE CUSCO,080012,UGEL QUISPICANCHI,081204,CUSCO,QUISPICANCHI,CCARHUAYO,PARCCOCALLA,168443,No Aplica,0410316,0,50558,P£blica,Primaria,SEGUNDO,UNICA,Ma¤ana,10,410316,168443,10,CODIGO_LOCAL_EXACTO,50558,44,2025-08-09T17:53:47.174262
2023,0800,DRE CUSCO,080012,UGEL QUISPICANCHI,081210,CUSCO,QUISPICANCHI,OCONGATE,HACIENDA TINQUI,169579,No Aplica,0204974,0,50719 VIRGEN DEL CARMEN,P£blica,Primaria,TERCERO,SOLIDARIDAD,Ma¤ana,26,204974,169579,26,CODIGO_LOCAL_EXACTO,50719 VIRGEN DEL CARMEN,44,2025-08-09T17:53:47.174262
2023,0800,DRE CUSCO,080012,UGEL QUISPICANCHI,081210,CUSCO,QUISPICANCHI,OCONGATE,KUMUNCANCHA,588934,No Aplica,1772672,0,501432 PAPA FRANCISCO I,P£blica,Secundaria,TERCERO,3,Ma¤ana,19,1772672,588934,19,CODIGO_MODULAR_EXACTO,501432 PAPA FRANCISCO I,44,2025-08-09T17:53:47.174262
2023,0800,DRE CUSCO,080012,UGEL QUISPICANCHI,081210,CUSCO,QUISPICANCHI,OCONGATE,OCONGATE,169428,No Aplica,0409672,0,50492 CORAZON DE JESUS,P£blica,Primaria,TERCERO,3 YACHAY,Ma¤ana,25,409672,169428,25,CODIGO_LOCAL_EXACTO,50492 CORAZON DE JESUS,44,2025-08-09T17:53:47.174262
2023,0800,DRE CUSCO,080012,UGEL QUISPICANCHI,081210,CUSCO,QUISPICANCHI,OCONGATE,PACCHANTA BAJA,712962,No Aplica,1636455,0,501455 CRISTO REY TTIKARIY,P£blica,Inicial - Jard¡n,Grupo 5 a¤os,LEONCITOS,Ma¤ana,9,1636455,712962,9,CODIGO_MODULAR_EXACTO,501455 CRISTO REY TTIKARIY,44,2025-08-09T17:53:47.174262
2023,0900,DRE HUANCAVELICA,090002,UGEL ACOBAMBA,090201,HUANCAVELICA,ACOBAMBA,ACOBAMBA,ACOBAMBA,175882,No Aplica,0600692,0,NUESTRA SE¥ORA DE LA CANDELARIA,P£blica,Secundaria,TERCERO,C,Ma¤ana-Tarde,16,0600692,175882,16,CODIGO_MODULAR_EXACTO,NUESTRA SE¥ORA DE LA CANDELARIA,,2025-08-09T17:53:47.187791
