id_anio,cod_dre,nom_dre,cod_ugel,nom_ugel,ubigeo,departamen,provincia,distrito,centropobl,codigoloca,periodopro,codigomodu,anexo,nombre_ie,gestion,dsc_nivel,dsc_grado,dsc_seccio,turno,total,codigo_modular_norm,codigo_local_norm,total_alumnos_norm,metodo_vinculacion,nombre_fya_bd,red_fya,fecha_procesamiento
2024,0900,DRE HUANCAVELICA,090002,UGEL ACOBAMBA,090204,HUANCAVELICA,ACOBAMBA,CAJA,CAJA ESPIRITU,176235,No Aplica,0420380,0,36161 SAN VICENTE DE PAUL,P£blica,Primaria,QUINTO,U,Ma¤ana,6,420380,176235,6,CODIGO_LOCAL_EXACTO,36161 SAN VICENTE DE PAUL,79,2025-08-09T17:54:07.442666
2024,0900,DRE HUANCAVELICA,090002,UGEL ACOBAMBA,090204,HUANCAVELICA,ACOBAMBA,CAJA,HUANCCALLACO,176240,No Aplica,0420406,0,36163 JAVIER HERAUD PEREZ,P£blica,Primaria,CUARTO,éNICA,Ma¤ana,5,420406,176240,5,CODIGO_LOCAL_EXACTO,36163 JAVIER HERAUD PEREZ,79,2025-08-09T17:54:07.442666
2024,0900,DRE HUANCAVELICA,090002,UGEL ACOBAMBA,090204,HUANCAVELICA,ACOBAMBA,CAJA,HUANCCALLACO,535974,No Aplica,1374834,0,846,P£blica,Inicial - Jard¡n,Grupo 4 a¤os,NARANJA,Ma¤ana,6,1374834,535974,6,CODIGO_MODULAR_EXACTO,846,79,2025-08-09T17:54:07.442666
2024,0900,DRE HUANCAVELICA,090002,UGEL ACOBAMBA,090204,HUANCAVELICA,ACOBAMBA,CAJA,POMACANCHA,176221,No Aplica,0633040,0,156,P£blica,Inicial - Jard¡n,Grupo 3 a¤os,ABEGITAS,Ma¤ana,5,633040,176221,5,CODIGO_LOCAL_EXACTO,156,79,2025-08-09T17:54:07.442666
2024,0900,DRE HUANCAVELICA,090002,UGEL ACOBAMBA,090205,HUANCAVELICA,ACOBAMBA,MARCAS,CANCAPAMPA,852900,No Aplica,1785138,0,36831,P£blica,Primaria,TERCERO,UNICA,Ma¤ana,1,1785138,852900,1,CODIGO_MODULAR_EXACTO,36831,79,2025-08-09T17:54:07.442666
2024,0900,DRE HUANCAVELICA,090002,UGEL ACOBAMBA,090205,HUANCAVELICA,ACOBAMBA,MARCAS,MARCAS,176358,No Aplica,0420430,0,36166 HEROES 29 DE AGOSTO,P£blica,Primaria,SEGUNDO,U,Ma¤ana,4,420430,176358,4,CODIGO_LOCAL_EXACTO,36166 HEROES 29 DE AGOSTO,79,2025-08-09T17:54:07.442666
2024,0900,DRE HUANCAVELICA,090002,UGEL ACOBAMBA,090207,HUANCAVELICA,ACOBAMBA,POMACOCHA,CHOCLOCOCHA,176787,No Aplica,0428771,0,36173 SANTIAGO ANTUNEZ DE MAYOLO,P£blica,Primaria,PRIMERO,UNICA,Ma¤ana,10,428771,176787,10,CODIGO_LOCAL_EXACTO,36173 SANTIAGO ANTUNEZ DE MAYOLO,79,2025-08-09T17:54:07.442666
2024,0701,DRE CALLAO,070102,UGEL VENTANILLA,070106,CALLAO,CALLAO,VENTANILLA,PROYECTO PILOTO PACHACUTEC,844359,No Aplica,1774322,0,5154 SANTIAGO ANTUNEZ DE MAYOLO,P£blica,Primaria,CUARTO,UNICA,Ma¤ana,30,3025715,844359,30,CODIGO_LOCAL_EXACTO,5154 SANTIAGO ANTUNEZ DE MAYOLO,,2025-08-09T17:54:07.442666
2024,0900,DRE HUANCAVELICA,090002,UGEL ACOBAMBA,090204,HUANCAVELICA,ACOBAMBA,CAJA,POMACANCHA,176320,No Aplica,1060276,0,CORAS,P£blica,Secundaria,QUINTO,UNICA,Ma¤ana-Tarde,20,1060276,176320,20,CODIGO_MODULAR_EXACTO,CORAS,79,2025-08-09T17:54:07.442666
2024,0900,DRE HUANCAVELICA,090002,UGEL ACOBAMBA,090205,HUANCAVELICA,ACOBAMBA,MARCAS,CANCAPAMPA,852900,No Aplica,1785138,0,36831,P£blica,Primaria,SEXTO,UNICA,Ma¤ana,2,1785138,852900,2,CODIGO_MODULAR_EXACTO,36831,79,2025-08-09T17:54:07.442666
2024,0900,DRE HUANCAVELICA,090002,UGEL ACOBAMBA,090205,HUANCAVELICA,ACOBAMBA,MARCAS,MARCAS,176358,No Aplica,0420430,0,36166 HEROES 29 DE AGOSTO,P£blica,Primaria,TERCERO,U,Ma¤ana,8,420430,176358,8,CODIGO_LOCAL_EXACTO,36166 HEROES 29 DE AGOSTO,79,2025-08-09T17:54:07.442666
2024,0900,DRE HUANCAVELICA,090002,UGEL ACOBAMBA,090205,HUANCAVELICA,ACOBAMBA,MARCAS,TINCOY / ALCOMACHAY,615843,No Aplica,1402866,0,36789 NUESTRA SE¥ORA DEL CARMEN,P£blica,Primaria,SEGUNDO,UNICA,Ma¤ana,2,1402866,615843,2,CODIGO_MODULAR_EXACTO,36789 NUESTRA SEÑORA DEL CARMEN,79,2025-08-09T17:54:07.442666
2024,0600,DRE CAJAMARCA,060008,UGEL JAN,060803,CAJAMARCA,JAEN,CHONTALI,LA PALMERA,839145,No Aplica,1768829,0,1574,P£blica,Inicial - Jard¡n,Grupo 3 a¤os,ROJO,Ma¤ana,1,1768829,839145,1,CODIGO_MODULAR_EXACTO,1574,,2025-08-09T17:54:07.442666
2024,0800,DRE CUSCO,080012,UGEL QUISPICANCHI,081202,CUSCO,QUISPICANCHI,ANDAHUAYLILLAS,ANDAHUAYLILLAS,147851,No Aplica,1200906,0,SAN IGNACIO DE LOYOLA FE Y ALEGRIA 44,P£blica,Secundaria,TERCERO,A,Ma¤ana,22,1200906,147851,22,CODIGO_MODULAR_EXACTO,SAN IGNACIO DE LOYOLA FE Y ALEGRIA 44,44,2025-08-09T17:54:07.458271
2024,0800,DRE CUSCO,080012,UGEL QUISPICANCHI,081202,CUSCO,QUISPICANCHI,ANDAHUAYLILLAS,ANDAHUAYLILLAS,147851,No Aplica,1200906,0,SAN IGNACIO DE LOYOLA FE Y ALEGRIA 44,P£blica,Secundaria,QUINTO,B,Ma¤ana,22,1200906,147851,22,CODIGO_MODULAR_EXACTO,SAN IGNACIO DE LOYOLA FE Y ALEGRIA 44,44,2025-08-09T17:54:07.458271
2024,0800,DRE CUSCO,080012,UGEL QUISPICANCHI,081202,CUSCO,QUISPICANCHI,ANDAHUAYLILLAS,ANDAHUAYLILLAS,168297,No Aplica,0933960,0,SAN IGNACIO DE LOYOLA FE Y ALEGRIA 44,P£blica,Primaria,TERCERO,C,Ma¤ana,21,933960,168297,21,CODIGO_LOCAL_EXACTO,SAN IGNACIO DE LOYOLA FE Y ALEGRIA 44,44,2025-08-09T17:54:07.458271
2024,0800,DRE CUSCO,080012,UGEL QUISPICANCHI,081204,CUSCO,QUISPICANCHI,CCARHUAYO,CCASAPATA,168508,No Aplica,1062058,0,501344,P£blica,Primaria,SEGUNDO,UNICA,Ma¤ana,1,1062058,168508,1,CODIGO_MODULAR_EXACTO,501344,44,2025-08-09T17:54:07.458271
2024,0800,DRE CUSCO,080012,UGEL QUISPICANCHI,081204,CUSCO,QUISPICANCHI,CCARHUAYO,PARCCOCALLA,168443,No Aplica,0410316,0,50558,P£blica,Primaria,CUARTO,U,Ma¤ana,4,410316,168443,4,CODIGO_LOCAL_EXACTO,50558,44,2025-08-09T17:54:07.458271
2024,0900,DRE HUANCAVELICA,090002,UGEL ACOBAMBA,090204,HUANCAVELICA,ACOBAMBA,CAJA,HUANCCALLACO,176240,No Aplica,0420406,0,36163 JAVIER HERAUD PEREZ,P£blica,Primaria,SEXTO,éNICA,Ma¤ana,7,420406,176240,7,CODIGO_LOCAL_EXACTO,36163 JAVIER HERAUD PEREZ,79,2025-08-09T17:54:07.458271
2024,0900,DRE HUANCAVELICA,090002,UGEL ACOBAMBA,090205,HUANCAVELICA,ACOBAMBA,MARCAS,MARCAS,176419,No Aplica,0740365,0,RAMON CASTILLA MARQUEZADO,P£blica,Secundaria,TERCERO,SECCION UNICA,Ma¤ana,11,740365,176419,11,CODIGO_LOCAL_EXACTO,RAMON CASTILLA MARQUEZADO,79,2025-08-09T17:54:07.458271
2024,0900,DRE HUANCAVELICA,090002,UGEL ACOBAMBA,090207,HUANCAVELICA,ACOBAMBA,POMACOCHA,CHOCLOCOCHA,176787,No Aplica,0428771,0,36173 SANTIAGO ANTUNEZ DE MAYOLO,P£blica,Primaria,QUINTO,UNICA,Ma¤ana,13,428771,176787,13,CODIGO_LOCAL_EXACTO,36173 SANTIAGO ANTUNEZ DE MAYOLO,79,2025-08-09T17:54:07.458271
2024,0900,DRE HUANCAVELICA,090002,UGEL ACOBAMBA,090207,HUANCAVELICA,ACOBAMBA,POMACOCHA,CHOCLOCOCHA,176834,No Aplica,0579987,0,JORGE CHAVEZ,P£blica,Secundaria,QUINTO,B,Ma¤ana-Tarde,11,579987,176834,11,CODIGO_LOCAL_EXACTO,JORGE CHAVEZ,79,2025-08-09T17:54:07.458271
2024,0800,DRE CUSCO,080012,UGEL QUISPICANCHI,081205,CUSCO,QUISPICANCHI,CCATCA,HUARA HUARA,168669,No Aplica,0410100,0,50535,P£blica,Primaria,SEGUNDO,éNICA,Ma¤ana,12,410100,168669,12,CODIGO_LOCAL_EXACTO,50535,44,2025-08-09T17:54:07.458271
2024,0800,DRE CUSCO,080012,UGEL QUISPICANCHI,081205,CUSCO,QUISPICANCHI,CCATCA,LLOQQUETA,168754,No Aplica,0592428,0,50976,P£blica,Primaria,QUINTO,éNICA,Ma¤ana,11,592428,168754,11,CODIGO_LOCAL_EXACTO,50976,44,2025-08-09T17:54:07.458271
2024,0800,DRE CUSCO,080012,UGEL QUISPICANCHI,081210,CUSCO,QUISPICANCHI,OCONGATE,ANDAMAYO,169616,No Aplica,0592543,0,50977,P£blica,Primaria,PRIMERO,UNICA,Ma¤ana,14,592543,169616,14,CODIGO_LOCAL_EXACTO,50977,44,2025-08-09T17:54:07.458271
2024,0800,DRE CUSCO,080012,UGEL QUISPICANCHI,081210,CUSCO,QUISPICANCHI,OCONGATE,HACIENDA TINQUI,169579,No Aplica,1343755,0,50719 VIRGEN DEL CARMEN,P£blica,Inicial - Jard¡n,Grupo 3 a¤os,AZUL,Ma¤ana,16,204974,169579,16,CODIGO_LOCAL_EXACTO,50719 VIRGEN DEL CARMEN,44,2025-08-09T17:54:07.458271
2024,0800,DRE CUSCO,080012,UGEL QUISPICANCHI,081210,CUSCO,QUISPICANCHI,OCONGATE,HUACA TINCO,169536,No Aplica,0410258,0,50552 TUPAC AMARU II,P£blica,Primaria,TERCERO,A,Ma¤ana,12,410258,169536,12,CODIGO_LOCAL_EXACTO,50552 TUPAC AMARU II,44,2025-08-09T17:54:07.458271
2024,0800,DRE CUSCO,080012,UGEL QUISPICANCHI,081210,CUSCO,QUISPICANCHI,OCONGATE,OCONGATE,169428,No Aplica,0409672,0,50492 CORAZON DE JESUS,P£blica,Primaria,SEXTO,6 LLANKAY,Ma¤ana,26,409672,169428,26,CODIGO_LOCAL_EXACTO,50492 CORAZON DE JESUS,44,2025-08-09T17:54:07.458271
2024,0800,DRE CUSCO,080012,UGEL QUISPICANCHI,081210,CUSCO,QUISPICANCHI,OCONGATE,PACCHANTA BAJA,712962,No Aplica,1741123,0,501455 CRISTO REY TTIKARIY,P£blica,Primaria,SEXTO,A,Ma¤ana,9,1741123,712962,9,CODIGO_MODULAR_EXACTO,501455 CRISTO REY TTIKARIY,44,2025-08-09T17:54:07.458271
2024,0900,DRE HUANCAVELICA,090002,UGEL ACOBAMBA,090201,HUANCAVELICA,ACOBAMBA,ACOBAMBA,ACOBAMBA,175882,No Aplica,0600692,0,NUESTRA SE¥ORA DE LA CANDELARIA,P£blica,Secundaria,TERCERO,A,Ma¤ana-Tarde,19,0600692,175882,19,CODIGO_MODULAR_EXACTO,NUESTRA SE¥ORA DE LA CANDELARIA,,2025-08-09T17:54:07.458271
2024,0900,DRE HUANCAVELICA,090002,UGEL ACOBAMBA,090201,HUANCAVELICA,ACOBAMBA,ACOBAMBA,ACOBAMBA,175882,No Aplica,0600692,0,NUESTRA SE¥ORA DE LA CANDELARIA,P£blica,Secundaria,QUINTO,B,Ma¤ana-Tarde,18,0600692,175882,18,CODIGO_MODULAR_EXACTO,NUESTRA SE¥ORA DE LA CANDELARIA,,2025-08-09T17:54:07.458271
2024,0900,DRE HUANCAVELICA,090002,UGEL ACOBAMBA,090204,HUANCAVELICA,ACOBAMBA,CAJA,HUANCCALLACO,176240,No Aplica,0420406,0,36163 JAVIER HERAUD PEREZ,P£blica,Primaria,TERCERO,UNICA,Ma¤ana,3,420406,176240,3,CODIGO_LOCAL_EXACTO,36163 JAVIER HERAUD PEREZ,79,2025-08-09T17:54:07.458271
2024,0900,DRE HUANCAVELICA,090002,UGEL ACOBAMBA,090204,HUANCAVELICA,ACOBAMBA,CAJA,POMACANCHA,176320,No Aplica,1060276,0,CORAS,P£blica,Secundaria,SEGUNDO,B,Ma¤ana-Tarde,13,1060276,176320,13,CODIGO_MODULAR_EXACTO,CORAS,79,2025-08-09T17:54:07.458271
2024,0900,DRE HUANCAVELICA,090002,UGEL ACOBAMBA,090205,HUANCAVELICA,ACOBAMBA,MARCAS,PALOMA,176400,No Aplica,0420562,0,36201 NUESTRA SE¥ORA DEL ROSARIO,P£blica,Primaria,QUINTO,éNICA,Ma¤ana,3,420562,176400,3,CODIGO_LOCAL_EXACTO,36201 NUESTRA SEÑORA DEL ROSARIO,79,2025-08-09T17:54:07.458271
2024,0900,DRE HUANCAVELICA,090002,UGEL ACOBAMBA,090205,HUANCAVELICA,ACOBAMBA,MARCAS,TINCOY / ALCOMACHAY,615843,No Aplica,1402866,0,36789 NUESTRA SE¥ORA DEL CARMEN,P£blica,Primaria,CUARTO,UNICA,Ma¤ana,1,1402866,615843,1,CODIGO_MODULAR_EXACTO,36789 NUESTRA SEÑORA DEL CARMEN,79,2025-08-09T17:54:07.458271
2024,0800,DRE CUSCO,080012,UGEL QUISPICANCHI,081201,CUSCO,QUISPICANCHI,URCOS,CCO¥AMURO,168056,No Aplica,0410118,0,50536,P£blica,Primaria,QUINTO,UNICA,Ma¤ana,14,410118,168056,14,CODIGO_LOCAL_EXACTO,50536,44,2025-08-09T17:54:07.458271
2024,0900,DRE HUANCAVELICA,090002,UGEL ACOBAMBA,090207,HUANCAVELICA,ACOBAMBA,POMACOCHA,HUILLHUECC,605735,No Aplica,1495167,0,843,P£blica,Inicial - Jard¡n,Grupo 3 a¤os,UNICA,Ma¤ana,2,1495167,605735,2,CODIGO_MODULAR_EXACTO,843,79,2025-08-09T17:54:07.458271
2024,0800,DRE CUSCO,080012,UGEL QUISPICANCHI,081202,CUSCO,QUISPICANCHI,ANDAHUAYLILLAS,ANDAHUAYLILLAS,147851,No Aplica,1200906,0,SAN IGNACIO DE LOYOLA FE Y ALEGRIA 44,P£blica,Secundaria,CUARTO,B,Ma¤ana,19,1200906,147851,19,CODIGO_MODULAR_EXACTO,SAN IGNACIO DE LOYOLA FE Y ALEGRIA 44,44,2025-08-09T17:54:07.458271
2024,0800,DRE CUSCO,080012,UGEL QUISPICANCHI,081202,CUSCO,QUISPICANCHI,ANDAHUAYLILLAS,ANDAHUAYLILLAS,168297,No Aplica,0933960,0,SAN IGNACIO DE LOYOLA FE Y ALEGRIA 44,P£blica,Primaria,PRIMERO,C,Ma¤ana,17,933960,168297,17,CODIGO_LOCAL_EXACTO,SAN IGNACIO DE LOYOLA FE Y ALEGRIA 44,44,2025-08-09T17:54:07.458271
2024,0800,DRE CUSCO,080012,UGEL QUISPICANCHI,081205,CUSCO,QUISPICANCHI,CCATCA,CUYUNI,168730,No Aplica,0519793,0,50912,P£blica,Primaria,QUINTO,UNICA,Ma¤ana,4,519793,168730,4,CODIGO_LOCAL_EXACTO,50912,44,2025-08-09T17:54:07.458271
2024,0800,DRE CUSCO,080012,UGEL QUISPICANCHI,081205,CUSCO,QUISPICANCHI,CCATCA,HUARA HUARA,168669,No Aplica,0410100,0,50535,P£blica,Primaria,TERCERO,éNICA,Ma¤ana,16,410100,168669,16,CODIGO_LOCAL_EXACTO,50535,44,2025-08-09T17:54:07.458271
2024,0800,DRE CUSCO,080012,UGEL QUISPICANCHI,081210,CUSCO,QUISPICANCHI,OCONGATE,ACCOCUNCA,169503,No Aplica,0410225,0,50547,P£blica,Primaria,SEGUNDO,A,Ma¤ana,9,410225,169503,9,CODIGO_LOCAL_EXACTO,50547,44,2025-08-09T17:54:07.473896
2024,0800,DRE CUSCO,080012,UGEL QUISPICANCHI,081210,CUSCO,QUISPICANCHI,OCONGATE,ANDAMAYO,169616,No Aplica,0592543,0,50977,P£blica,Primaria,TERCERO,UNICA,Ma¤ana,7,592543,169616,7,CODIGO_LOCAL_EXACTO,50977,44,2025-08-09T17:54:07.473896
2024,0800,DRE CUSCO,080012,UGEL QUISPICANCHI,081210,CUSCO,QUISPICANCHI,OCONGATE,HACIENDA TINQUI,169579,No Aplica,1343755,0,50719 VIRGEN DEL CARMEN,P£blica,Inicial - Jard¡n,Grupo 4 a¤os,ROJO,Ma¤ana,17,204974,169579,17,CODIGO_LOCAL_EXACTO,50719 VIRGEN DEL CARMEN,44,2025-08-09T17:54:07.473896
2024,0800,DRE CUSCO,080012,UGEL QUISPICANCHI,081210,CUSCO,QUISPICANCHI,OCONGATE,HACIENDA TINQUI,169579,No Aplica,1343755,0,50719 VIRGEN DEL CARMEN,P£blica,Inicial - Jard¡n,Grupo 5 a¤os,VERDE,Ma¤ana,20,204974,169579,20,CODIGO_LOCAL_EXACTO,50719 VIRGEN DEL CARMEN,44,2025-08-09T17:54:07.473896
2024,0800,DRE CUSCO,080012,UGEL QUISPICANCHI,081210,CUSCO,QUISPICANCHI,OCONGATE,HUACA TINCO,169536,No Aplica,0410258,0,50552 TUPAC AMARU II,P£blica,Primaria,QUINTO,A,Ma¤ana,14,410258,169536,14,CODIGO_LOCAL_EXACTO,50552 TUPAC AMARU II,44,2025-08-09T17:54:07.473896
2024,0800,DRE CUSCO,080012,UGEL QUISPICANCHI,081210,CUSCO,QUISPICANCHI,OCONGATE,KUMUNCANCHA,588934,No Aplica,1457605,0,501432,P£blica,Primaria,QUINTO,U,Ma¤ana,6,1457605,588934,6,CODIGO_MODULAR_EXACTO,501432,44,2025-08-09T17:54:07.473896
2024,0800,DRE CUSCO,080012,UGEL QUISPICANCHI,081210,CUSCO,QUISPICANCHI,OCONGATE,MARANPAQUI,169541,No Aplica,0410266,0,50553,P£blica,Primaria,TERCERO,UNICA,Ma¤ana,1,410266,169541,1,CODIGO_LOCAL_EXACTO,50553,44,2025-08-09T17:54:07.473896
2024,0800,DRE CUSCO,080012,UGEL QUISPICANCHI,081210,CUSCO,QUISPICANCHI,OCONGATE,OCONGATE,169428,No Aplica,0409672,0,50492 CORAZON DE JESUS,P£blica,Primaria,QUINTO,5 YACHAY,Ma¤ana,19,409672,169428,19,CODIGO_LOCAL_EXACTO,50492 CORAZON DE JESUS,44,2025-08-09T17:54:07.473896
2024,0800,DRE CUSCO,080012,UGEL QUISPICANCHI,081210,CUSCO,QUISPICANCHI,OCONGATE,PATAPALLPA,169602,No Aplica,0487140,0,50854,P£blica,Primaria,SEXTO,éNICA,Ma¤ana,2,487140,169602,2,CODIGO_LOCAL_EXACTO,50854,44,2025-08-09T17:54:07.473896
2024,0800,DRE CUSCO,080012,UGEL QUISPICANCHI,081210,CUSCO,QUISPICANCHI,OCONGATE,SALLICANCHA,169584,No Aplica,0205401,0,50765,P£blica,Primaria,PRIMERO,PRIMERO,Ma¤ana,2,205401,169584,2,CODIGO_LOCAL_EXACTO,50765,44,2025-08-09T17:54:07.473896
2024,0900,DRE HUANCAVELICA,090002,UGEL ACOBAMBA,090204,HUANCAVELICA,ACOBAMBA,CAJA,CAJA ESPIRITU,176216,No Aplica,0421594,0,130,P£blica,Inicial - Jard¡n,Grupo 3 a¤os,UNICA,Ma¤ana,6,421594,176216,6,CODIGO_LOCAL_EXACTO,130,79,2025-08-09T17:54:07.489523
2024,0900,DRE HUANCAVELICA,090002,UGEL ACOBAMBA,090205,HUANCAVELICA,ACOBAMBA,MARCAS,MARCAS,176358,No Aplica,0420430,0,36166 HEROES 29 DE AGOSTO,P£blica,Primaria,CUARTO,U,Ma¤ana,9,420430,176358,9,CODIGO_LOCAL_EXACTO,36166 HEROES 29 DE AGOSTO,79,2025-08-09T17:54:07.489523
2024,0900,DRE HUANCAVELICA,090002,UGEL ACOBAMBA,090205,HUANCAVELICA,ACOBAMBA,MARCAS,MARCAS,176419,No Aplica,0740365,0,RAMON CASTILLA MARQUEZADO,P£blica,Secundaria,SEGUNDO,SECCION UNICA,Ma¤ana,12,740365,176419,12,CODIGO_LOCAL_EXACTO,RAMON CASTILLA MARQUEZADO,79,2025-08-09T17:54:07.489523
2024,0900,DRE HUANCAVELICA,090002,UGEL ACOBAMBA,090207,HUANCAVELICA,ACOBAMBA,POMACOCHA,CHOCLOCOCHA,176787,No Aplica,0428771,0,36173 SANTIAGO ANTUNEZ DE MAYOLO,P£blica,Primaria,SEGUNDO,UNICA,Ma¤ana,14,428771,176787,14,CODIGO_LOCAL_EXACTO,36173 SANTIAGO ANTUNEZ DE MAYOLO,79,2025-08-09T17:54:07.489523
2024,0900,DRE HUANCAVELICA,090002,UGEL ACOBAMBA,090207,HUANCAVELICA,ACOBAMBA,POMACOCHA,CHOCLOCOCHA,176834,No Aplica,0579987,0,JORGE CHAVEZ,P£blica,Secundaria,SEGUNDO,UNICA,Ma¤ana-Tarde,15,579987,176834,15,CODIGO_LOCAL_EXACTO,JORGE CHAVEZ,79,2025-08-09T17:54:07.489523
2024,0900,DRE HUANCAVELICA,090002,UGEL ACOBAMBA,090207,HUANCAVELICA,ACOBAMBA,POMACOCHA,CHOCLOCOCHA,176834,No Aplica,0579987,0,JORGE CHAVEZ,P£blica,Secundaria,CUARTO,A,Ma¤ana-Tarde,11,579987,176834,11,CODIGO_LOCAL_EXACTO,JORGE CHAVEZ,79,2025-08-09T17:54:07.489523
2024,0800,DRE CUSCO,080012,UGEL QUISPICANCHI,081201,CUSCO,QUISPICANCHI,URCOS,UMUTO,168023,No Aplica,0409797,0,50504,P£blica,Primaria,QUINTO,CHASKAKUNA,Ma¤ana,14,409797,168023,14,CODIGO_LOCAL_EXACTO,50504,44,2025-08-09T17:54:07.496033
2024,0800,DRE CUSCO,080012,UGEL QUISPICANCHI,081202,CUSCO,QUISPICANCHI,ANDAHUAYLILLAS,ANDAHUAYLILLAS,147851,No Aplica,1200906,0,SAN IGNACIO DE LOYOLA FE Y ALEGRIA 44,P£blica,Secundaria,CUARTO,A,Ma¤ana,24,1200906,147851,24,CODIGO_MODULAR_EXACTO,SAN IGNACIO DE LOYOLA FE Y ALEGRIA 44,44,2025-08-09T17:54:07.496033
2024,0800,DRE CUSCO,080012,UGEL QUISPICANCHI,081204,CUSCO,QUISPICANCHI,CCARHUAYO,CCASAPATA,168508,No Aplica,1062058,0,501344,P£blica,Primaria,TERCERO,U,Ma¤ana,1,1062058,168508,1,CODIGO_MODULAR_EXACTO,501344,44,2025-08-09T17:54:07.496033
2024,0800,DRE CUSCO,080012,UGEL QUISPICANCHI,081204,CUSCO,QUISPICANCHI,CCARHUAYO,PARCCOCALLA,168443,No Aplica,0410316,0,50558,P£blica,Primaria,PRIMERO,U,Ma¤ana,5,410316,168443,5,CODIGO_LOCAL_EXACTO,50558,44,2025-08-09T17:54:07.496033
2024,0800,DRE CUSCO,080012,UGEL QUISPICANCHI,081205,CUSCO,QUISPICANCHI,CCATCA,CCAPANA,168626,No Aplica,0409706,0,50495,P£blica,Primaria,SEXTO,UNICA,Ma¤ana,8,409706,168626,8,CODIGO_LOCAL_EXACTO,50495,44,2025-08-09T17:54:07.496033
2024,0800,DRE CUSCO,080012,UGEL QUISPICANCHI,081205,CUSCO,QUISPICANCHI,CCATCA,HUARA HUARA,168669,No Aplica,0410100,0,50535,P£blica,Primaria,QUINTO,éNICA,Ma¤ana,17,410100,168669,17,CODIGO_LOCAL_EXACTO,50535,44,2025-08-09T17:54:07.496033
2024,0800,DRE CUSCO,080012,UGEL QUISPICANCHI,081205,CUSCO,QUISPICANCHI,CCATCA,LLACHI,168706,No Aplica,0204933,0,50715,P£blica,Primaria,PRIMERO,1RO,Ma¤ana,1,204933,168706,1,CODIGO_LOCAL_EXACTO,50715,44,2025-08-09T17:54:07.496033
2024,0800,DRE CUSCO,080012,UGEL QUISPICANCHI,081205,CUSCO,QUISPICANCHI,CCATCA,LLACHI,168706,No Aplica,0204933,0,50715,P£blica,Primaria,TERCERO,3RO,Ma¤ana,1,204933,168706,1,CODIGO_LOCAL_EXACTO,50715,44,2025-08-09T17:54:07.496033
2024,0800,DRE CUSCO,080012,UGEL QUISPICANCHI,081205,CUSCO,QUISPICANCHI,CCATCA,LLOQQUETA,168754,No Aplica,0592428,0,50976,P£blica,Primaria,SEGUNDO,éNICA,Ma¤ana,7,592428,168754,7,CODIGO_LOCAL_EXACTO,50976,44,2025-08-09T17:54:07.496033
2024,0800,DRE CUSCO,080012,UGEL QUISPICANCHI,081209,CUSCO,QUISPICANCHI,MARCAPATA,YANACANCHA,169348,No Aplica,0205716,0,50796,P£blica,Primaria,CUARTO,CUARTO,Ma¤ana,6,205716,169348,6,CODIGO_LOCAL_EXACTO,50796,44,2025-08-09T17:54:07.496033
2024,0800,DRE CUSCO,080012,UGEL QUISPICANCHI,081210,CUSCO,QUISPICANCHI,OCONGATE,ANDAMAYO,169616,No Aplica,0592543,0,50977,P£blica,Primaria,CUARTO,UNICA,Ma¤ana,8,592543,169616,8,CODIGO_LOCAL_EXACTO,50977,44,2025-08-09T17:54:07.496033
2024,0800,DRE CUSCO,080012,UGEL QUISPICANCHI,081210,CUSCO,QUISPICANCHI,OCONGATE,HACIENDA TINQUI,169579,No Aplica,0204974,0,50719 VIRGEN DEL CARMEN,P£blica,Primaria,SEGUNDO,SEGUNDO SOLIDARIDAD,Ma¤ana,23,204974,169579,23,CODIGO_LOCAL_EXACTO,50719 VIRGEN DEL CARMEN,44,2025-08-09T17:54:07.496033
2024,0800,DRE CUSCO,080012,UGEL QUISPICANCHI,081210,CUSCO,QUISPICANCHI,OCONGATE,HUACA TINCO,169536,No Aplica,1540905,0,50552,P£blica,Inicial - Jard¡n,Grupo 3 a¤os,A,Ma¤ana,9,410258,169536,9,CODIGO_LOCAL_EXACTO,50552 TUPAC AMARU II,44,2025-08-09T17:54:07.496033
2024,0800,DRE CUSCO,080012,UGEL QUISPICANCHI,081210,CUSCO,QUISPICANCHI,OCONGATE,HUACA TINCO,169536,No Aplica,1540905,0,50552,P£blica,Inicial - Jard¡n,Grupo 4 a¤os,A,Ma¤ana,12,410258,169536,12,CODIGO_LOCAL_EXACTO,50552 TUPAC AMARU II,44,2025-08-09T17:54:07.496033
2024,0800,DRE CUSCO,080012,UGEL QUISPICANCHI,081210,CUSCO,QUISPICANCHI,OCONGATE,KUMUNCANCHA,588934,No Aplica,1772672,0,501432 PAPA FRANCISCO I,P£blica,Secundaria,SEGUNDO,U,Ma¤ana,12,1772672,588934,12,CODIGO_MODULAR_EXACTO,501432 PAPA FRANCISCO I,44,2025-08-09T17:54:07.496033
2024,0800,DRE CUSCO,080012,UGEL QUISPICANCHI,081210,CUSCO,QUISPICANCHI,OCONGATE,OCONGATE,169428,No Aplica,0409672,0,50492 CORAZON DE JESUS,P£blica,Primaria,PRIMERO,1 MUNAY,Ma¤ana,23,409672,169428,23,CODIGO_LOCAL_EXACTO,50492 CORAZON DE JESUS,44,2025-08-09T17:54:07.496033
