id,codigo_modular,codigo_local,nombre_institucion,tipo_institucion,region,provincia,distrito,nivel_educativo,modalidad_especifica,gestion,area_censo,es_rural,es_fya,latitud,longitud,altitud,total_alumnos,alumnos_hombres,alumnos_mujeres,total_docentes,docentes_hombres,docentes_mujeres,total_secciones,numero_fya,unidad_ejecutora,multiplicidad1,multiplicidad2,estado_validacion,director,telefono,email,fecha_actualizacion
377,1785138,852900,36831,IE,DRE HUANCAVELICA,ACOBAMBA,MARCAS,Primaria,RER,Pública de gestión directa,Rural,1,1,-12.8222,-74.3815,2237.0,15,9,6,1.0,0,0,6,RER FA 79,UGEL ACOBAMBA,1,1,VALIDO,nan,nan,nan,2025-08-07 02:33:11
100,420430,176358,36166 HEROES 29 DE AGOSTO,IE,DRE HUANCAVELICA,ACOBAMBA,MARCAS,Primaria,RER,Pública de gestión directa,Rural,1,1,-12.8897,-74.3996,3386.0,51,29,22,4.0,1,2,6,RER FA 79,UGEL ACOBAMBA,1,1,VALIDO,ENRIQUEZ APACCLA GENOVEVA,nan,nan,2025-08-07 02:33:11
101,420448,176363,36167,IE,DRE HUANCAVELICA,ACOBAMBA,MARCAS,Primaria,RER,Pública de gestión directa,Rural,1,1,-12.84032,-74.41306,3353.0,8,6,2,1.0,0,0,3,RER FA 79,UGEL ACOBAMBA,1,1,VALIDO,SUCATICONA VILCA NOLBERTO,nan,nan,2025-08-07 02:33:11
102,420562,176400,36201 NUESTRA SEÑORA DEL ROSARIO,IE,DRE HUANCAVELICA,ACOBAMBA,MARCAS,Primaria,RER,Pública de gestión directa,Rural,1,1,-12.9072,-74.4334,3243.0,8,5,3,1.0,1,0,4,RER FA 79,UGEL ACOBAMBA,1,1,VALIDO,BETTY HUAYRA CANALES,nan,nan,2025-08-07 02:33:11
103,740365,176419,RAMON CASTILLA MARQUEZADO,IE,DRE HUANCAVELICA,ACOBAMBA,MARCAS,Secundaria,RER,Pública de gestión directa,Rural,1,1,-12.8876,-74.398,3370.0,66,38,28,9.0,6,2,5,RER FA 79,UGEL ACOBAMBA,1,1,VALIDO,ANGEL ROLANDO CHANCHA CABRERA,nan,nan,2025-08-07 02:33:11
324,1495167,605735,843,IE,DRE HUANCAVELICA,ACOBAMBA,POMACOCHA,Inicial - Jardín,RER,Pública de gestión directa,Rural,1,1,-12.8572,-74.4953,3662.0,8,2,6,1.0,0,1,3,RER FA 79,UGEL ACOBAMBA,1,1,VALIDO,FUENTES CUETO JHANINA MARCELINA,nan,nan,2025-08-07 02:33:11
105,428771,176787,36173 SANTIAGO ANTUNEZ DE MAYOLO,IE,DRE HUANCAVELICA,ACOBAMBA,POMACOCHA,Primaria,RER,Pública de gestión directa,Rural,1,1,-12.8506,-74.538,3351.0,74,39,35,6.0,1,4,6,RER FA 79,UGEL ACOBAMBA,1,1,VALIDO,GALINDEZ ALTEZ WILBERT,nan,nan,2025-08-07 02:33:11
328,428920,615923,36207,IE,DRE HUANCAVELICA,ACOBAMBA,POMACOCHA,Primaria,RER,Pública de gestión directa,Rural,1,1,-12.8516,-74.5165,3522.0,43,19,24,3.0,0,2,6,RER FA 79,UGEL ACOBAMBA,1,1,VALIDO,NINFA MOORE AUCCAPIÑA,nan,nan,2025-08-07 02:33:11
107,579987,176834,JORGE CHAVEZ,IE,DRE HUANCAVELICA,ACOBAMBA,POMACOCHA,Secundaria,RER,Pública de gestión directa,Rural,1,1,-12.8506,-74.5385,3354.0,92,45,47,19.0,9,9,8,RER FA 79,UGEL ACOBAMBA,1,1,VALIDO,GOMEZ QUISPE JORGE,nan,nan,2025-08-07 02:33:11
104,686741,176711,177,IE,DRE HUANCAVELICA,ACOBAMBA,POMACOCHA,Inicial - Jardín,RER,Pública de gestión directa,Rural,1,1,-12.8508,-74.5382,3354.0,18,7,11,2.0,0,1,3,RER FA 79,UGEL ACOBAMBA,1,1,VALIDO,FIDENCIA ZAMBRANO CUETO,nan,nan,2025-08-07 02:33:11
106,687194,176829,36465 MICAELA BASTIDAS PUYUCAHUA,IE,DRE HUANCAVELICA,ACOBAMBA,POMACOCHA,Primaria,RER,Pública de gestión directa,Rural,1,1,-12.8618,-74.5052,3568.0,9,6,3,1.0,1,0,4,RER FA 79,UGEL ACOBAMBA,1,1,VALIDO,NEMECIO ESPINOZA ANTEZANA,nan,nan,2025-08-07 02:33:11
108,290346,202140,LA SAGRADA FAMILIA FE Y ALEGRIA 64,IE,DRE HUANUCO,LEONCIO PRADO,RUPA-RUPA,Primaria,EBR,Pública de gestión privada,Urbana,0,1,-9.302513,-76.00295,647.0,400,184,216,16.0,1,14,12,FA 64,UGEL LEONCIO PRADO,1,1,VALIDO,HUAMAN CAMACHO ELIZABETH,562085,nan,2025-08-07 02:33:11
109,290809,202140,LA SAGRADA FAMILIA FE Y ALEGRIA 64,IE,DRE HUANUCO,LEONCIO PRADO,RUPA-RUPA,Secundaria,EBR,Pública de gestión privada,Urbana,0,1,-9.302513,-76.00295,647.0,347,146,201,19.0,13,6,10,FA 64,UGEL LEONCIO PRADO,2,2,VALIDO,HUAMAN CAMACHO ELIZABETH,562085,ess064@hotmail.com,2025-08-07 02:33:11
112,1425875,215944,FE Y ALEGRIA 30,IE,DRE ICA,CHINCHA,PUEBLO NUEVO,Inicial - Jardín,EBR,Pública de gestión privada,Urbana,0,1,-13.39551,-76.13978,122.0,76,34,42,3.0,0,3,3,FA 30,UGEL CHINCHA,2,2,VALIDO,BAUTISTA ALTAMIRANO NIDIA MARITZA,263542,nan,2025-08-07 02:33:11
111,636704,215944,FE Y ALEGRIA 30,IE,DRE ICA,CHINCHA,PUEBLO NUEVO,Primaria,EBR,Pública de gestión privada,Urbana,0,1,-13.39551,-76.13978,122.0,580,288,292,24.0,4,19,21,FA 30,UGEL CHINCHA,1,1,VALIDO,BAUTISTA ALTAMIRANO NIDIA MARITZA,263542,nan,2025-08-07 02:33:11
113,714410,215944,FE Y ALEGRIA 30,IE,DRE ICA,CHINCHA,PUEBLO NUEVO,Secundaria,EBR,Pública de gestión privada,Urbana,0,1,-13.39551,-76.13978,122.0,494,241,253,25.0,9,15,15,FA 30,UGEL CHINCHA,3,3,VALIDO,BAUTISTA ALTAMIRANO NIDIA MARITZA,263542,nan,2025-08-07 02:33:11
110,1397348,210593,FE Y ALEGRIA,IE,DRE ICA,ICA,ICA,Básica Alternativa-Avanzado,EBA,Pública de gestión privada,Urbana,0,1,-14.05978,-75.72976,409.0,187,96,91,8.0,1,6,14,FA 82,UGEL ICA,1,1,VALIDO,ANICAMA BERNAOLA CARLOS,056-222395,nan,2025-08-07 02:33:11
299,1370709,532862,FE Y ALEGRIA 70,IE,DRE ICA,ICA,SALAS,Secundaria,EBR,Pública de gestión privada,Urbana,0,1,-13.97225,-75.78186,435.0,325,167,158,16.0,5,10,10,FA 70,UGEL ICA,1,1,VALIDO,RAMOS SOTOMAYOR EDWIN ALEXIS,nan,feyalegria70@dreica.gob.pe,2025-08-07 02:33:11
300,1370717,532862,FE Y ALEGRIA 70,IE,DRE ICA,ICA,SALAS,Primaria,EBR,Pública de gestión privada,Urbana,0,1,-13.97225,-75.78186,435.0,418,199,219,17.0,4,11,13,FA 70,UGEL ICA,2,2,VALIDO,RAMOS SOTOMAYOR EDWIN ALEXIS,nan,feyalegria70@dreica.gob.pe,2025-08-07 02:33:11
301,1370725,532862,FE Y ALEGRIA 70,IE,DRE ICA,ICA,SALAS,Inicial - Jardín,EBR,Pública de gestión privada,Urbana,0,1,-13.97225,-75.78186,435.0,180,91,89,6.0,0,6,6,FA 70,UGEL ICA,3,3,VALIDO,RAMOS SOTOMAYOR EDWIN ALEXIS,nan,feyalegria70@dreica.gob.pe,2025-08-07 02:33:11
296,1367341,529968,FE Y ALEGRIA 68,IE,DRE ICA,PISCO,SAN CLEMENTE,Inicial - Jardín,EBR,Pública de gestión privada,Urbana,0,1,-13.67795,-76.14931,87.0,177,91,86,6.0,0,6,6,FA 68,UGEL PISCO,1,1,VALIDO,ALMEYDA SARAVIA JORGE LUIS,nan,feyalegria68@hotmail.com,2025-08-07 02:33:11
298,1367358,529968,FE Y ALEGRIA 68,IE,DRE ICA,PISCO,SAN CLEMENTE,Primaria,EBR,Pública de gestión privada,Urbana,0,1,-13.67795,-76.14931,87.0,376,197,179,15.0,4,10,12,FA 68,UGEL PISCO,3,3,VALIDO,ALMEYDA SARAVIA JORGE LUIS,nan,nan,2025-08-07 02:33:11
297,1367366,529968,FE Y ALEGRIA 68,IE,DRE ICA,PISCO,SAN CLEMENTE,Secundaria,EBR,Pública de gestión privada,Urbana,0,1,-13.67795,-76.14931,87.0,406,195,211,26.0,11,14,12,FA 68,UGEL PISCO,2,2,VALIDO,ALMEYDA SARAVIA JORGE LUIS,nan,nan,2025-08-07 02:33:11
308,1393578,549546,FE Y ALEGRIA 77,IE,DRE ICA,PISCO,TUPAC AMARU INCA,Inicial - Jardín,EBR,Pública de gestión privada,Urbana,0,1,-13.71631,-76.14418,116.0,121,59,62,6.0,0,6,6,FA 77,UGEL PISCO,3,3,VALIDO,CABEZUDO CHACALIAZA ERIKA ISABEL,nan,nan,2025-08-07 02:33:11
307,1393586,549546,FE Y ALEGRIA 77,IE,DRE ICA,PISCO,TUPAC AMARU INCA,Primaria,EBR,Pública de gestión privada,Urbana,0,1,-13.71631,-76.14418,116.0,343,157,186,14.0,3,11,12,FA 77,UGEL PISCO,2,2,VALIDO,CABEZUDO CHACALIAZA ERIKA ISABEL,nan,nan,2025-08-07 02:33:11
306,1393594,549546,FE Y ALEGRIA 77,IE,DRE ICA,PISCO,TUPAC AMARU INCA,Secundaria,EBR,Pública de gestión privada,Urbana,0,1,-13.71631,-76.14418,116.0,302,139,163,19.0,6,13,10,FA 77,UGEL PISCO,1,1,VALIDO,CABEZUDO CHACALIAZA ERIKA ISABEL,nan,nan,2025-08-07 02:33:11
222,1324185,396746,FE Y ALEGRIA 66 BUEN SOCORRO,IE,DRE JUNIN,HUANCAYO,CHILCA,Primaria,EBR,Pública de gestión privada,Urbana,0,1,-12.09812,-75.19997,3235.0,322,163,159,17.0,6,10,12,FA 66,UGEL HUANCAYO,1,1,VALIDO,VERASTEGUI PORRAS JANET,nan,nan,2025-08-07 02:33:11
221,1324193,396746,FE Y ALEGRIA 66 BUEN SOCORRO,IE,DRE JUNIN,HUANCAYO,CHILCA,Secundaria,EBR,Pública de gestión privada,Urbana,0,1,-12.09812,-75.19997,3235.0,308,155,153,19.0,5,12,11,FA 66,UGEL HUANCAYO,2,2,VALIDO,VERASTEGUI PORRAS JANET,nan,nan,2025-08-07 02:33:11
220,1324201,396746,FE Y ALEGRIA 66 BUEN SOCORRO,IE,DRE JUNIN,HUANCAYO,CHILCA,Inicial - Jardín,EBR,Pública de gestión privada,Urbana,0,1,-12.09812,-75.19997,3235.0,110,53,57,5.0,0,5,5,FA 66,UGEL HUANCAYO,3,3,VALIDO,VERASTEGUI PORRAS JANET,nan,nan,2025-08-07 02:33:11
311,1378702,564688,FE Y ALEGRIA 71,IE,DRE JUNIN,JAUJA,PANCAN,Primaria,EBR,Pública de gestión privada,Rural,1,1,-11.7544,-75.4856,3370.0,133,80,53,9.0,4,5,7,FA 71,UGEL JAUJA,2,2,VALIDO,ANTUNEZ REGALADO MARIA JOSEFINA,nan,nan,2025-08-07 02:33:11
312,1396258,564688,FE Y ALEGRIA 71,IE,DRE JUNIN,JAUJA,PANCAN,Inicial - Jardín,EBR,Pública de gestión privada,Rural,1,1,-11.7544,-75.4856,3370.0,42,24,18,3.0,0,3,3,FA 71,UGEL JAUJA,3,3,VALIDO,ANTUNEZ REGALADO MARIA JOSEFINA,nan,nan,2025-08-07 02:33:11
310,1613371,564688,FE Y ALEGRIA 71,IE,DRE JUNIN,JAUJA,PANCAN,Secundaria,EBR,Pública de gestión privada,Rural,1,1,-11.7544,-75.4856,3370.0,158,117,41,12.0,4,7,7,FA 71,UGEL JAUJA,1,1,VALIDO,ANTUNEZ REGALADO MARIA JOSEFINA,nan,nan,2025-08-07 02:33:11
291,1335702,508433,FE Y ALEGRIA 67 MARIA INMACULADA,IE,DRE JUNIN,TARMA,TARMA,Inicial - Jardín,EBR,Pública de gestión privada,Urbana,0,1,-11.41521,-75.67847,3178.0,62,38,24,3.0,0,3,3,FA 67,UGEL TARMA,1,1,VALIDO,SOTO SANCHEZ LUIS ENRIQUE,nan,nan,2025-08-07 02:33:11
293,1335710,508433,FE Y ALEGRIA 67 MARIA INMACULADA,IE,DRE JUNIN,TARMA,TARMA,Primaria,EBR,Pública de gestión privada,Urbana,0,1,-11.41521,-75.67847,3178.0,163,88,75,12.0,4,7,9,FA 67,UGEL TARMA,3,3,VALIDO,SOTO SANCHEZ LUIS ENRIQUE,nan,nan,2025-08-07 02:33:11
292,1335728,508433,FE Y ALEGRIA 67 MARIA INMACULADA,IE,DRE JUNIN,TARMA,TARMA,Secundaria,EBR,Pública de gestión privada,Urbana,0,1,-11.41521,-75.67847,3178.0,141,73,68,8.0,6,2,5,FA 67,UGEL TARMA,2,2,VALIDO,SOTO SANCHEZ LUIS ENRIQUE,nan,nan,2025-08-07 02:33:11
338,1447499,657550,FE Y ALEGRIA 63 SANTA MARIA DE LA PROVIDENCIA,IE,DRE LA LIBERTAD,TRUJILLO,EL PORVENIR,Primaria,EBR,Pública de gestión privada,Urbana,0,1,-8.06637,-79.02166,168.0,564,293,271,21.0,4,16,18,FA 63,UGEL 01 - EL PORVENIR,1,1,VALIDO,VALDIVIA MAMANI LEONILDA,nan,leovalma@yahoo.es,2025-08-07 02:33:11
340,1448588,657550,FE Y ALEGRIA 63 SANTA MARIA DE LA PROVIDENCIA,IE,DRE LA LIBERTAD,TRUJILLO,EL PORVENIR,Inicial - Jardín,EBR,Pública de gestión privada,Urbana,0,1,-8.06637,-79.02166,168.0,207,101,106,8.0,0,8,8,FA 63,UGEL 01 - EL PORVENIR,3,3,VALIDO,VALDIVIA MAMANI LEONILDA,nan,leovalma@yahoo.es,2025-08-07 02:33:11
339,1448596,657550,FE Y ALEGRIA 63 SANTA MARIA DE LA PROVIDENCIA,IE,DRE LA LIBERTAD,TRUJILLO,EL PORVENIR,Secundaria,EBR,Pública de gestión privada,Urbana,0,1,-8.06637,-79.02166,168.0,577,269,308,24.0,6,18,17,FA 63,UGEL 01 - EL PORVENIR,2,2,VALIDO,VALDIVIA MAMANI LEONILDA,nan,nan,2025-08-07 02:33:11
115,1444223,254148,FE Y ALEGRIA 36,IE,DRE LA LIBERTAD,TRUJILLO,LA ESPERANZA,Inicial - Jardín,EBR,Pública de gestión privada,Urbana,0,1,-8.0745,-79.0618,76.0,144,63,81,6.0,0,6,6,FA 36,UGEL 02 - LA ESPERANZA,2,2,VALIDO,ESQUIVEL VALVERDE LUZ MARIA,274446,feyalegria36@hotmail.com,2025-08-07 02:33:11
114,577841,254148,FE Y ALEGRIA 36,IE,DRE LA LIBERTAD,TRUJILLO,LA ESPERANZA,Secundaria,EBR,Pública de gestión privada,Urbana,0,1,-8.0745,-79.0618,76.0,571,290,281,30.0,11,17,18,FA 36,UGEL 02 - LA ESPERANZA,1,1,VALIDO,ESQUIVEL VALVERDE LUZ MARIA,274446,feyalegria36@hotmail.com,2025-08-07 02:33:11
116,757872,254148,FE Y ALEGRIA 36,IE,DRE LA LIBERTAD,TRUJILLO,LA ESPERANZA,Primaria,EBR,Pública de gestión privada,Urbana,0,1,-8.0745,-79.0618,76.0,586,315,271,25.0,9,14,20,FA 36,UGEL 02 - LA ESPERANZA,3,3,VALIDO,ESQUIVEL VALVERDE LUZ MARIA,274446,feyalegria36@hotmail.com,2025-08-07 02:33:11
342,1385079,659733,CEFOP LA LIBERTAD,IE,DRE LA LIBERTAD,TRUJILLO,TRUJILLO,Instituto Superior Tecnológico,IEST,Pública de gestión privada,Urbana,0,1,-8.10831,-79.02698,41.0,157,90,67,24.0,12,11,6,FA 57AA,DRE LA LIBERTAD,1,2,VALIDO,CAIRAMPOMA MALPICA ALCIDES CLYVER,nan,feyalegria57@fya57cefop.edu.pe,2025-08-07 02:33:11
341,1419977,659733,CEFOP LA LIBERTAD,IE,DRE LA LIBERTAD,TRUJILLO,TRUJILLO,Técnico Productiva,CETPRO,Pública de gestión privada,Urbana,0,1,-8.10831,-79.02698,41.0,330,199,131,19.0,11,7,15,FA 57AB,UGEL 03 - TRUJILLO NOR OESTE,1,1,VALIDO,RUBIÑOS SILVA MONICA MARIBEL,nan,nan,2025-08-07 02:33:11
117,1130012,276348,FE Y ALEGRIA 28,IE,DRE LAMBAYEQUE,CHICLAYO,CHICLAYO,Inicial - Jardín,EBR,Pública de gestión privada,Urbana,0,1,-6.77826,-79.86399,31.0,232,132,100,9.0,0,9,9,FA 28,UGEL CHICLAYO,1,1,VALIDO,BAUTISTA GONZALES CARMEN MARIA,979100937,feyape28@viabcp.com,2025-08-07 02:33:11
119,571562,276348,FE Y ALEGRIA 28,IE,DRE LAMBAYEQUE,CHICLAYO,CHICLAYO,Primaria,EBR,Pública de gestión privada,Urbana,0,1,-6.77826,-79.86399,31.0,571,282,289,24.0,3,20,20,FA 28,UGEL CHICLAYO,3,3,VALIDO,BAUTISTA GONZALES CARMEN MARIA,979100937,feyape28@viabcp.com,2025-08-07 02:33:11
118,580514,276348,FE Y ALEGRIA 28,IE,DRE LAMBAYEQUE,CHICLAYO,CHICLAYO,Secundaria,EBR,Pública de gestión privada,Urbana,0,1,-6.77826,-79.86399,31.0,571,310,261,36.0,14,19,19,FA 28,UGEL CHICLAYO,2,2,VALIDO,BAUTISTA GONZALES CARMEN MARIA,979100937,mpvie-276348@ugelchiclayo.edu.pe,2025-08-07 02:33:11
122,1268119,294979,FE Y ALEGRIA 53,IE,DRE LIMA METROPOLITANA,LIMA,ATE,Inicial - Jardín,EBR,Pública de gestión privada,Urbana,0,1,-12.00709,-76.82126,586.0,92,45,47,4.0,0,4,4,FA 53,UGEL 06 ATE,3,3,VALIDO,ZUÑIGA ESTEBAN ANA NOEMI,3717067,nan,2025-08-07 02:33:11
121,1268150,294979,FE Y ALEGRIA 53,IE,DRE LIMA METROPOLITANA,LIMA,ATE,Primaria,EBR,Pública de gestión privada,Urbana,0,1,-12.00709,-76.82126,586.0,585,281,304,21.0,4,17,18,FA 53,UGEL 06 ATE,2,2,VALIDO,ZUÑIGA ESTEBAN ANA NOEMI,3717067,nan,2025-08-07 02:33:11
120,1505494,294979,FE Y ALEGRIA 53,IE,DRE LIMA METROPOLITANA,LIMA,ATE,Secundaria,EBR,Pública de gestión privada,Urbana,0,1,-12.00709,-76.82126,586.0,517,263,254,24.0,11,13,15,FA 53,UGEL 06 ATE,1,1,VALIDO,ZUÑIGA ESTEBAN ANA NOEMI,2717179,nan,2025-08-07 02:33:11
123,1511849,300334,FE Y ALEGRIA 34,IE,DRE LIMA METROPOLITANA,LIMA,CHORRILLOS,Inicial - Jardín,EBR,Pública de gestión privada,Urbana,0,1,-12.19328,-76.98985,87.0,28,13,15,1.0,0,1,1,FA 34,UGEL 07 SAN BORJA,1,1,VALIDO,CRISTOBAL CASTILLO ROSA ANA,2584978,fya34@viabcp.com,2025-08-07 02:33:11
125,689927,300334,FE Y ALEGRIA 34,IE,DRE LIMA METROPOLITANA,LIMA,CHORRILLOS,Primaria,EBR,Pública de gestión privada,Urbana,0,1,-12.19328,-76.98985,87.0,569,287,282,24.0,5,18,18,FA 34,UGEL 07 SAN BORJA,3,3,VALIDO,CRISTOBAL CASTILLO ROSA ANA,2584978,nan,2025-08-07 02:33:11
124,693663,300334,FE Y ALEGRIA 34,IE,DRE LIMA METROPOLITANA,LIMA,CHORRILLOS,Secundaria,EBR,Pública de gestión privada,Urbana,0,1,-12.19328,-76.98985,87.0,484,248,236,30.0,14,14,15,FA 34,UGEL 07 SAN BORJA,2,2,VALIDO,CRISTOBAL CASTILLO ROSA ANA,2584978,nan,2025-08-07 02:33:11
126,1194695,303064,FE Y ALEGRIA 08,IE,DRE LIMA METROPOLITANA,LIMA,COMAS,Inicial - Jardín,EBR,Pública de gestión privada,Urbana,0,1,-11.92078,-77.03832,170.0,51,29,22,3.0,0,2,2,FA 8,UGEL 04 COMAS,1,1,VALIDO,CASTILLO MAGUIÑA LORENZO FELICIANO,5421054,nan,2025-08-07 02:33:11
132,1194737,303568,FE Y ALEGRIA 13,IE,DRE LIMA METROPOLITANA,LIMA,COMAS,Inicial - Jardín,EBR,Pública de gestión privada,Urbana,0,1,-11.9128,-77.0094,372.0,103,47,56,4.0,0,4,4,FA 13,UGEL 04 COMAS,3,3,VALIDO,ROJAS SALAS SARA CECILIA,5580715,nan,2025-08-07 02:33:11
127,433011,303064,FE Y ALEGRIA 08,IE,DRE LIMA METROPOLITANA,LIMA,COMAS,Primaria,EBR,Pública de gestión privada,Urbana,0,1,-11.92078,-77.03832,170.0,1097,576,521,44.0,7,35,36,FA 8,UGEL 04 COMAS,2,2,VALIDO,CASTILLO MAGUIÑA LORENZO FELICIANO,5421054,nan,2025-08-07 02:33:11
129,433029,303554,FE Y ALEGRIA 11,IE,DRE LIMA METROPOLITANA,LIMA,COMAS,Primaria,EBR,Pública de gestión privada,Urbana,0,1,-11.91561,-77.02516,242.0,763,387,376,26.0,2,24,23,FA 11,UGEL 04 COMAS,2,2,VALIDO,SALAZAR MARTINEZ COSME,5580751,nan,2025-08-07 02:33:11
131,433045,303568,FE Y ALEGRIA 13,IE,DRE LIMA METROPOLITANA,LIMA,COMAS,Primaria,EBR,Pública de gestión privada,Urbana,0,1,-11.9128,-77.0094,372.0,953,473,480,29.0,3,25,25,FA 13,UGEL 04 COMAS,2,2,VALIDO,ROJAS SALAS SARA CECILIA,5580715,nan,2025-08-07 02:33:11
135,435370,303752,FE Y ALEGRIA 07,IE,DRE LIMA METROPOLITANA,LIMA,COMAS,Básica Alternativa-Inicial e Intermedio,EBA,Pública de gestión privada,Urbana,0,1,-11.91727,-77.0406,169.0,222,79,143,6.0,1,5,24,FA 7,UGEL 04 COMAS,2,3,VALIDO,FIORI GONZALES GIANNINA,5580130,nan,2025-08-07 02:33:11
133,437517,303752,FE Y ALEGRIA 10,IE,DRE LIMA METROPOLITANA,LIMA,COMAS,Secundaria,EBR,Pública de gestión privada,Urbana,0,1,-11.91727,-77.0406,169.0,986,537,449,53.0,18,32,30,FA 10,UGEL 04 COMAS,1,1,VALIDO,LLAURY SIHUINCHA MARIA ELENA,5580127,nan,2025-08-07 02:33:11
128,437533,303554,FE Y ALEGRIA 11,IE,DRE LIMA METROPOLITANA,LIMA,COMAS,Secundaria,EBR,Pública de gestión privada,Urbana,0,1,-11.91561,-77.02516,242.0,614,302,312,31.0,11,18,19,FA 11,UGEL 04 COMAS,1,1,VALIDO,SALAZAR MARTINEZ COSME,5580751,nan,2025-08-07 02:33:11
130,495762,303568,FE Y ALEGRIA 13,IE,DRE LIMA METROPOLITANA,LIMA,COMAS,Secundaria,EBR,Pública de gestión privada,Urbana,0,1,-11.9128,-77.0094,372.0,689,345,344,32.0,13,16,17,FA 13,UGEL 04 COMAS,1,1,VALIDO,ROJAS SALAS SARA CECILIA,5580715,nan,2025-08-07 02:33:11
134,663377,303752,FE Y ALEGRIA 07,IE,DRE LIMA METROPOLITANA,LIMA,COMAS,Básica Alternativa-Avanzado,EBA,Pública de gestión privada,Urbana,0,1,-11.91727,-77.0406,169.0,468,248,220,15.0,6,9,18,FA 7,UGEL 04 COMAS,1,2,VALIDO,FIORI GONZALES GIANNINA,5580130,nan,2025-08-07 02:33:11
136,775296,305162,FE Y ALEGRIA 39,IE,DRE LIMA METROPOLITANA,LIMA,EL AGUSTINO,Primaria,EBR,Pública de gestión privada,Urbana,0,1,-12.0433,-76.9899,230.0,780,381,399,27.0,3,23,23,FA 39,UGEL 05 SAN JUAN DE LURIGANCHO,1,1,VALIDO,QUIÑONES CASTAÑEDA ANA MARIA,3620621,feyalegria39@hotmail.com,2025-08-07 02:33:11
137,775320,305162,FE Y ALEGRIA 39,IE,DRE LIMA METROPOLITANA,LIMA,EL AGUSTINO,Secundaria,EBR,Pública de gestión privada,Urbana,0,1,-12.0433,-76.9899,230.0,685,346,339,35.0,12,21,20,FA 39,UGEL 05 SAN JUAN DE LURIGANCHO,2,2,VALIDO,QUIÑONES CASTAÑEDA ANA MARIA,3620621,feyalegria39@hotmail.com,2025-08-07 02:33:11
140,1041631,314519,FE Y ALEGRIA 41,IE,DRE LIMA METROPOLITANA,LIMA,LURIGANCHO,Secundaria,EBR,Pública de gestión privada,Urbana,0,1,-11.98122,-76.83804,586.0,513,261,252,23.0,10,11,15,FA 41,UGEL 06 ATE,3,3,VALIDO,FLORES TUPALAYA BEATRIZ GRACIELA,3592552,fya41@viabcp.com,2025-08-07 02:33:11
138,1275577,314519,FE Y ALEGRIA 41,IE,DRE LIMA METROPOLITANA,LIMA,LURIGANCHO,Inicial - Jardín,EBR,Pública de gestión privada,Urbana,0,1,-11.98122,-76.83804,586.0,49,19,30,2.0,0,2,2,FA 41,UGEL 06 ATE,1,1,VALIDO,FLORES TUPALAYA BEATRIZ GRACIELA,3592552,nan,2025-08-07 02:33:11
352,1276674,720504,FE Y ALEGRIA 58 MARY WARD,IE,DRE LIMA METROPOLITANA,LIMA,LURIGANCHO,Inicial - Jardín,EBR,Pública de gestión privada,Urbana,0,1,-11.96924,-76.94248,492.0,154,79,75,6.0,0,6,6,FA 58,UGEL 06 ATE,3,3,VALIDO,QUISPE CCOLLANA GUILLERMINA,3710793994442130,nan,2025-08-07 02:33:11
351,1364264,720504,FE Y ALEGRIA 58 MARY WARD,IE,DRE LIMA METROPOLITANA,LIMA,LURIGANCHO,Secundaria,EBR,Pública de gestión privada,Urbana,0,1,-11.96924,-76.94248,492.0,401,197,204,25.0,9,16,14,FA 58,UGEL 06 ATE,2,2,VALIDO,QUISPE CCOLLANA GUILLERMINA,3710793994442130,nan,2025-08-07 02:33:11
350,1506823,720504,FE Y ALEGRIA 58 MARY WARD,IE,DRE LIMA METROPOLITANA,LIMA,LURIGANCHO,Primaria,EBR,Pública de gestión privada,Urbana,0,1,-11.96924,-76.94248,492.0,534,274,260,21.0,2,18,18,FA 58,UGEL 06 ATE,1,1,VALIDO,QUISPE CCOLLANA GUILLERMINA,3710793994442130,nan,2025-08-07 02:33:11
139,778076,314519,FE Y ALEGRIA 41,IE,DRE LIMA METROPOLITANA,LIMA,LURIGANCHO,Primaria,EBR,Pública de gestión privada,Urbana,0,1,-11.98122,-76.83804,586.0,565,296,269,22.0,2,19,18,FA 41,UGEL 06 ATE,2,2,VALIDO,FLORES TUPALAYA BEATRIZ GRACIELA,3592552,nan,2025-08-07 02:33:11
141,1194778,320087,3711 FE Y ALEGRIA 12,IE,DRE LIMA METROPOLITANA,LIMA,PUENTE PIEDRA,Inicial - Jardín,EBR,Pública de gestión privada,Urbana,0,1,-11.86997,-77.08678,208.0,69,42,27,3.0,0,3,3,FA 12,UGEL 04 COMAS,1,1,VALIDO,ALCALA BASURTO VICTORIA CARMEN,5480200,nan,2025-08-07 02:33:11
